Date,Packet Loss,Min,Avg,Max,Standard_Deviation
Fri Apr 21 08:09:44,0%,156.640,156.831,157.080,0.558
Fri Apr 21 09:10:09,0%,156.703,156.870,157.308,0.520
Fri Apr 21 10:10:35,0%,156.679,156.788,156.922,0.535
Fri Apr 21 11:11:01,0%,156.708,156.844,157.600,0.561
Fri Apr 21 12:11:27,5%,156.665,156.810,156.933,0.432
Fri Apr 21 13:11:54,0%,156.704,156.781,156.913,0.312
Fri Apr 21 14:12:20,0%,156.686,156.830,157.058,0.198
Fri Apr 21 15:12:45,0%,156.697,156.849,157.578,0.354
Fri Apr 21 16:13:11,0%,156.687,156.792,156.877,0.487
Fri Apr 21 17:13:37,0%,156.661,156.766,156.945,0.293
Fri Apr 21 18:14:03,0%,156.695,156.892,158.071,0.400
Fri Apr 21 19:14:29,0%,156.644,156.798,156.919,0.361
Fri Apr 21 20:14:55,0%,156.651,156.817,157.005,0.424
Fri Apr 21 21:15:21,0%,156.726,156.949,157.744,0.532
Fri Apr 21 22:15:47,0%,156.660,156.790,157.013,0.461
Fri Apr 21 23:16:13,0%,156.649,156.822,157.007,0.524
Sat Apr 22 00:16:39,0%,156.593,156.780,157.016,0.323
Sat Apr 22 01:17:04,0%,156.601,156.747,156.908,0.421
Sat Apr 22 02:17:30,0%,156.656,156.751,156.897,0.489
Sat Apr 22 03:17:56,0%,156.609,156.823,156.981,0.266
Sat Apr 22 04:18:22,0%,156.590,156.716,156.898,0.524
Sat Apr 22 05:18:48,0%,156.629,156.752,156.930,0.201
Sat Apr 22 06:19:14,0%,156.625,156.767,157.043,0.178
Sat Apr 22 07:19:40,0%,156.606,156.699,156.908,0.440
Sat Apr 22 08:20:06,0%,156.598,156.723,157.014,0.542
Sat Apr 22 09:20:32,0%,156.579,156.719,156.904,0.368
Sat Apr 22 10:20:58,0%,156.577,156.692,156.809,0.338
Sat Apr 22 11:21:24,0%,156.621,156.797,157.017,0.448
Sat Apr 22 12:21:50,0%,156.586,156.716,156.967,0.459
Sat Apr 22 13:22:16,0%,156.605,156.791,156.949,0.481
Sat Apr 22 14:22:42,0%,156.581,156.862,158.077,0.621
Sat Apr 22 15:23:08,0%,156.649,156.763,156.911,0.194
Sat Apr 22 16:23:35,0%,156.625,156.770,157.014,0.428
Sat Apr 22 17:24:01,0%,156.683,156.816,157.093,0.408
Sat Apr 22 18:24:27,0%,156.597,156.773,157.245,0.487
Sat Apr 22 19:24:53,0%,156.624,156.820,157.149,0.548
Sat Apr 22 20:25:20,0%,156.647,156.757,156.907,0.438
Sat Apr 22 21:25:46,0%,156.650,156.788,156.938,0.295
Sat Apr 22 22:26:12,0%,157.876,158.040,158.268,0.451
Sat Apr 22 23:26:38,0%,157.963,158.168,158.342,0.331
Sun Apr 23 00:27:05,0%,156.563,156.780,157.074,0.210
Sun Apr 23 01:27:31,0%,156.691,156.839,157.028,0.426
Sun Apr 23 02:27:57,0%,156.636,156.778,156.865,0.380
Sun Apr 23 03:28:23,0%,156.601,156.768,156.927,0.294
Sun Apr 23 04:28:49,0%,156.613,156.768,157.065,0.435
Sun Apr 23 05:29:15,0%,156.624,156.780,157.108,0.353
Sun Apr 23 06:29:42,0%,156.592,156.814,157.188,0.557
Sun Apr 23 07:30:08,0%,156.673,156.832,157.087,0.466
Sun Apr 23 08:30:35,0%,156.582,156.745,156.907,0.154
Sun Apr 23 09:31:01,0%,156.615,156.787,157.087,0.391
Sun Apr 23 10:31:27,0%,156.621,156.802,157.212,0.548
Sun Apr 23 11:31:53,0%,156.605,156.734,157.040,0.502
Sun Apr 23 12:32:19,0%,156.644,156.781,157.040,0.530
Sun Apr 23 13:32:45,0%,156.653,156.819,157.175,0.514
Sun Apr 23 14:33:11,0%,156.690,156.821,157.090,0.327
Sun Apr 23 15:33:37,0%,156.632,156.827,156.975,0.494
Sun Apr 23 16:34:03,0%,156.659,156.861,157.184,0.447
Sun Apr 23 17:34:29,0%,156.715,156.830,157.030,0.087
Sun Apr 23 18:34:55,0%,156.700,156.885,157.329,0.227
Sun Apr 23 19:35:21,0%,156.615,156.856,157.158,0.356
Sun Apr 23 20:35:47,0%,156.702,156.847,157.014,0.555
Sun Apr 23 21:36:13,0%,156.726,156.860,157.101,0.445
Sun Apr 23 22:36:39,0%,156.661,156.870,157.171,0.561
Sun Apr 23 23:37:05,0%,156.605,156.876,157.157,0.259
Mon Apr 24 00:37:31,0%,156.621,156.789,157.076,0.273
Mon Apr 24 01:37:57,0%,156.650,156.804,157.109,0.327
Mon Apr 24 02:38:23,0%,156.631,156.817,157.169,0.315
Mon Apr 24 03:38:49,0%,156.624,156.775,157.053,0.465
Mon Apr 24 04:39:16,0%,156.708,156.846,156.959,0.228
Mon Apr 24 05:39:42,0%,156.609,156.779,156.989,0.476
Mon Apr 24 06:40:08,0%,156.655,156.870,157.372,0.553
Mon Apr 24 07:40:34,0%,156.657,156.851,157.225,0.502
Mon Apr 24 08:41:00,10%,156.669,156.854,157.193,0.414
Mon Apr 24 09:41:30,0%,156.666,156.873,157.397,0.554
Mon Apr 24 10:41:56,0%,156.652,156.852,157.193,0.335
Mon Apr 24 11:42:22,0%,156.701,156.829,157.057,0.551
Mon Apr 24 12:42:48,0%,156.649,156.868,157.065,0.333
Mon Apr 24 13:43:14,0%,156.635,156.806,157.302,0.445
Mon Apr 24 14:43:40,0%,156.681,157.061,159.378,0.729
Mon Apr 24 15:44:06,0%,156.695,156.816,157.095,0.444
Mon Apr 24 16:44:32,0%,156.626,156.817,156.981,0.194
Mon Apr 24 17:44:58,0%,156.693,156.892,157.286,0.177
Mon Apr 24 18:45:24,0%,156.687,156.853,157.240,0.333
Mon Apr 24 19:45:50,0%,156.746,156.905,157.184,0.432
Mon Apr 24 20:46:17,0%,156.714,156.876,157.030,0.083
Mon Apr 24 21:46:43,0%,156.695,156.927,157.302,0.365
Mon Apr 24 22:47:08,0%,156.722,156.946,157.259,0.230
Mon Apr 24 23:47:34,0%,156.680,156.904,157.151,0.522
Tue Apr 25 00:48:01,0%,156.753,156.931,157.882,0.345
Tue Apr 25 01:48:27,0%,156.637,156.847,157.111,0.521
Tue Apr 25 02:48:53,0%,156.728,156.848,157.034,0.149
Tue Apr 25 03:49:19,0%,156.687,156.820,156.951,0.537
Tue Apr 25 04:49:45,0%,156.674,156.790,157.048,0.407
Tue Apr 25 05:50:12,0%,156.698,156.811,156.899,0.548
Tue Apr 25 06:50:38,0%,156.647,156.889,157.374,0.195
Tue Apr 25 07:51:04,0%,156.642,156.848,157.102,0.545
Tue Apr 25 08:51:30,0%,156.735,156.853,157.045,0.553
Tue Apr 25 09:51:55,0%,156.682,156.820,156.943,0.520
Tue Apr 25 10:52:21,0%,156.642,156.870,157.890,0.577
Tue Apr 25 11:52:47,0%,156.698,156.878,157.152,0.446
Tue Apr 25 12:53:13,0%,156.674,156.876,157.267,0.485
Tue Apr 25 13:53:39,5%,156.715,158.085,161.286,1.928
Tue Apr 25 14:54:06,0%,154.125,154.299,155.353,0.566
Tue Apr 25 15:54:32,0%,154.145,154.241,154.397,0.470
Tue Apr 25 16:54:59,0%,154.139,154.265,154.528,0.473
Tue Apr 25 17:55:25,0%,154.120,154.234,154.393,0.080
Tue Apr 25 18:55:52,0%,159.667,159.781,159.953,0.493
Tue Apr 25 19:56:17,0%,158.566,158.655,158.813,0.185
Tue Apr 25 20:56:44,0%,152.947,153.040,153.180,0.063
Tue Apr 25 21:57:10,0%,152.888,153.002,153.081,0.219
Tue Apr 25 22:57:35,0%,153.030,153.110,153.269,0.184
Tue Apr 25 23:58:01,0%,152.967,153.217,154.672,0.615
